,0
1363,466745.6428628266
1364,632089.5253708512
1365,404399.8555118218
1366,745413.7237386778
1367,798822.9160569012
1368,380276.41715774685
1369,736129.7589694038
1370,158022.19765019417
1371,1097230.9056100696
1372,412466.9139896035
1373,350805.5321069807
1374,1057373.236061275
1375,153621.64278237522
1376,1338417.2687147632
1377,417302.9120635465
1378,511543.23403149843
1379,363508.4314638674
1380,559788.8486876339
1381,591478.6065756008
1382,971733.584776476
1383,528248.0915807709
1384,439242.44885150343
1385,593645.4667957574
1386,472888.5784733817
1387,418787.84432826936
1388,543162.8024758622
1389,739301.6896722168
1390,290755.0918936953
1391,150199.41772142798
1392,375804.6486246139
1393,251488.80402314663
1394,271303.44507620484
1395,483091.0655040592
1396,962301.006559357
1397,587396.5869603753
1398,453858.3713289872
1399,654839.7685654685
1400,404596.97679465264
1401,373169.44302199036
1402,649341.6647827625
1403,70560.09472723305
1404,203443.93876589835
1405,509076.0200439915
1406,571574.2087732926
1407,436786.66098400205
1408,423948.3303551674
1409,607475.2838147134
1410,995693.9274444506
1411,622537.7687918097
1412,426586.8295492083
1413,421435.90164317936
1414,334476.1242785379
1415,598409.1709685624
1416,132111.84660258144
1417,399795.1164552644
1418,414976.1971726343
1419,867290.5980940536
1420,817883.0630112663
1421,593900.058177881
1422,379755.4585484117
1423,607613.1147960722
1424,409191.3354447633
1425,599213.8849066719
1426,750489.5844372436
1427,255424.14757900685
1428,1049202.633285068
1429,1318539.9742969275
1430,1486947.4016679376
1431,613797.9138579369
1432,414788.84112585336
1433,183499.2986457497
1434,400709.16986623406
1435,245169.48303662986
1436,313417.2538204342
1437,591483.800518766
1438,1823884.0334994346
1439,1506655.9324279726
1440,263691.3128554374
1441,750511.5011257008
1442,1104294.7696659863
1443,89375.88552401215
1444,697384.5908530131
1445,369297.4146911949
1446,648026.7425589785
1447,548557.1803612784
1448,166010.7099467665
1449,470075.2781002149
1450,421983.8255450055
1451,1283355.0268117934
1452,287754.5367077291
1453,332314.3349260092
1454,325877.71897842735
1455,663401.3906025589
1456,608055.9941448346
1457,197301.11265169084
1458,100293.01269744337
1459,411042.25528116524
1460,1290377.2905698717
1461,510094.9992205277
1462,183018.2879115343
1463,986290.6032772288
1464,535994.1647600904
1465,591073.1231071055
1466,443140.1196393445
1467,218740.75542686135
1468,386573.3087275997
1469,564189.8115498722
1470,351908.5660913959
1471,540700.365694575
1472,772302.8655772209
1473,349667.2398482263
1474,1228431.0059773326
1475,774304.7526857853
1476,475945.97399017215
1477,741599.5361382663
1478,287436.1544045508
1479,645820.8626575693
1480,1253282.8849596381
1481,660969.9941616505
1482,528563.5289667025
1483,560631.9014257193
1484,404211.62265592813
1485,342278.7973404005
1486,908286.2114217952
1487,495789.5989103988
1488,550636.5853887796
1489,113251.00265483558
1490,764728.0372912809
1491,551848.1768734157
1492,427729.73637586087
1493,1374642.8923266307
1494,487535.69204508513
1495,886690.7985308319
1496,599124.3401529565
1497,400080.4294604957
1498,417240.32173841447
1499,419549.0508252084
1500,492334.1908293441
1501,384847.310255222
1502,476215.14397046715
1503,236274.9677790925
1504,449069.58190683275
1505,457680.3222831115
1506,349896.5673827082
1507,273887.2647343278
1508,331789.84524876624
1509,442747.8724691421
1510,599940.9256790578
1511,1075785.036142312
1512,637943.9462333098
1513,564622.8791987896
1514,410070.0038839802
1515,229536.4674673453
1516,564993.7158611268
1517,489535.74586521834
1518,503956.1046047136
1519,844684.7271890193
1520,206329.29896765947
1521,462717.5519770086
1522,1966374.6459324583
1523,290627.48009154946
1524,534703.4336610064
1525,350142.0782516971
1526,100784.93725959957
1527,272285.80183821917
1528,497570.2669873312
1529,324067.07864066213
1530,614118.8354166448
1531,495392.70653536916
1532,1317068.9032306075
1533,245375.2108567506
1534,347354.821473971
1535,834220.8592431396
1536,483431.4302441254
1537,650623.4946302697
1538,771984.2193901464
1539,262698.266070649
1540,697854.2343909591
1541,485832.1987634599
1542,302279.0256455168
1543,386612.7184828222
1544,1146030.671843104
1545,523382.1128789559
1546,199470.44064363837
1547,619288.7128335983
1548,428061.7371093929
1549,1401777.5937615037
1550,654832.019982703
1551,424989.0555185452
1552,511249.52626760304
1553,124758.8396922946
1554,180576.87871983647
1555,730807.7333204746
1556,572800.3051138073
1557,225893.90496047586
1558,575546.6745108813
1559,247212.76597496867
1560,626398.3711059839
1561,413139.6990353763
1562,548066.6022181809
1563,616723.6716421545
1564,409712.5005543679
1565,684026.86838869
1566,239554.73374307156
1567,616962.9285600409
1568,815444.166255489
1569,193034.23741982132
1570,444748.5655628443
1571,343581.9827814922
1572,540122.8478761539
1573,704817.7303428352
1574,393495.89730112255
1575,453246.90161734074
1576,1042561.4281598106
1577,245465.13108807802
1578,498289.0445100516
1579,33662.75711990893
1580,284550.87783201784
1581,729310.3106003478
1582,715673.4722642973
1583,298394.0840456784
1584,301909.0517731905
1585,1664178.0737617686
1586,566382.3247462884
1587,601627.0740875751
1588,407215.30403113365
1589,515824.1806817502
1590,996103.2397034839
1591,212689.01857939363
1592,359804.1442165747
1593,770875.4544530585
1594,668078.4224757254
1595,114772.6020860821
1596,454037.5256541148
1597,462388.4044792056
1598,390781.5064494759
1599,388936.52744366974
1600,1381182.2116611302
1601,605740.2213584036
1602,405307.9088090062
1603,443153.6511365697
1604,882800.7054666281
1605,438557.0447336659
1606,681539.966948852
1607,397808.0396890566
1608,800970.2272997946
1609,429950.63750518113
1610,343444.59218852967
1611,307908.76653783023
1612,979107.7652721405
1613,685098.9653617293
1614,751982.4869839251
1615,602372.9250282496
1616,536551.2993161529
1617,533184.7398089468
1618,968752.0561076999
1619,108468.92224705219
1620,414447.3397711888
1621,613609.3849246949
1622,476755.8924029842
1623,497025.28363351524
1624,688803.3511947021
1625,634020.0572230667
1626,314871.47584516555
1627,609247.0364722908
1628,232233.92900374532
1629,505014.78748993576
1630,485639.0841411948
1631,1136067.0457016155
1632,165532.21333637834
1633,190949.9648007378
1634,1153809.7294129655
1635,161060.34278669953
1636,403517.02412656695
1637,421746.43061386794
1638,454309.06069801
1639,408081.14159368724
1640,694176.4251801372
1641,869291.1013789028
1642,951458.0625741109
1643,437886.3227021545
1644,668927.7594202459
1645,382678.8185525015
1646,617285.0634150803
1647,418410.5654240921
1648,539196.9858236089
1649,876315.0196114406
1650,502613.9030903876
1651,421447.87485384196
1652,932842.5203631893
1653,786764.8832424283
1654,505460.2061170265
1655,424863.9567851648
1656,882240.1792249456
1657,409275.17426614463
1658,524959.9283741042
1659,1247061.0331562907
1660,496043.6299447641
1661,495531.50710310787
1662,401188.58794002235
1663,457617.75418084115
1664,783828.2473721206
1665,374962.16070735455
1666,200182.23752264678
1667,506072.5100885853
1668,378295.660205625
1669,98316.29340483248
1670,227406.11311508715
1671,306441.73150036484
1672,653178.8989933655
1673,463134.82587779313
1674,1182092.3784582168
1675,405778.93029076606
1676,578565.8174596578
1677,703399.4880683869
1678,763456.8012462258
1679,329349.46676465124
1680,218244.48987559974
1681,710165.6560110524
1682,694427.7710695341
1683,428680.8341410756
1684,297579.8845571652
1685,698765.7538206056
1686,486818.62176243216
1687,436783.0269785002
1688,411394.0072337836
1689,475744.3332387209
1690,1289409.6780942157
1691,508694.1453489587
1692,396153.71852722764
1693,448671.07993616164
1694,716025.8265607655
1695,332198.9342609197
1696,738837.9130334854
1697,529306.5041859224
1698,270887.04415834695
1699,706356.1873016283
1700,321875.3036419898
1701,160685.21527087688
1702,519544.94963923097
1703,282080.6947025284
1704,477345.2224581316
1705,1325499.7812527418
1706,418340.28547368944
1707,328155.07045628875
1708,102449.91021502763
1709,1293051.2022246271
1710,467145.1375616789
1711,686054.6900352389
1712,941024.8524684682
1713,520595.25502271205
1714,610920.3750314415
1715,540501.0584605783
1716,814852.6610412449
1717,861912.128034018
1718,318452.3790291324
1719,230674.84457853436
1720,631773.5928879082
1721,243305.1677500531
1722,382458.1184286177
1723,736127.8406956494
1724,395012.6676072031
1725,331067.5410848856
1726,544589.7013468593
1727,417637.2262937799
1728,586041.3279862478
1729,319437.488839142
1730,1046216.2306926325
1731,511347.8778279945
1732,1458256.1706072837
1733,648847.3210192174
1734,566943.4246824533
1735,534131.589719452
1736,888063.733287558
1737,531187.4104641303
1738,523226.35925688595
1739,737881.6121281832
1740,517977.2272164449
1741,403367.6692217067
1742,426527.3158496842
1743,151909.23426448554
1744,1050067.9325167984
1745,1066940.2073774561
1746,715184.0751051977
1747,365196.7488590628
1748,387619.3754755035
1749,621671.4129178077
1750,661912.3238796294
1751,178925.53607469797
1752,325525.0884416178
1753,544849.4723344594
1754,668127.3550248966
1755,212584.8740440011
1756,159584.65325152874
1757,651300.9860433862
1758,700357.0054346025
1759,469144.02837863564
1760,501214.02015895396
1761,842644.3907805234
1762,572656.6144555211
1763,884775.7811884657
1764,925389.0227791294
1765,1240946.3681741804
1766,809108.3237773627
1767,496305.26623070985
1768,507893.62630935013
1769,1013130.6152983233
1770,734533.8853012249
1771,558544.9530911148
1772,617006.2457799613
1773,219003.15228004009
1774,452174.69287825376
1775,459891.1465931386
1776,488525.7254468575
1777,416290.8079674542
1778,534733.9570845217
1779,1322158.1103835404
1780,737405.275111258
1781,632851.5700977147
1782,451906.6963175982
1783,312791.2185171172
1784,369091.4595782608
1785,802610.9975223839
1786,496889.9301373437
1787,548192.0823583156
1788,944165.6631475389
1789,289425.64730888605
1790,430024.56449169666
1791,342353.4740017131
1792,96274.53612074256
1793,656878.8560414016
1794,638935.402457267
1795,721862.0105841011
1796,946083.6706831679
1797,611032.0954139456
1798,305154.16074914485
1799,120725.14358881116
1800,1091346.2279185057
1801,794643.8011978343
1802,826803.8712055385
1803,456991.0553982258
1804,258714.04726932198
1805,961410.1237981543
1806,395539.8936750367
1807,341033.7034837082
1808,1068766.0689073727
1809,405936.6625851616
1810,313337.5423255265
1811,279454.36119554937
1812,259537.66342339665
1813,545334.8519073874
1814,380992.6667386219
1815,853136.2878542021
1816,301397.2529998198
1817,539261.7165215164
1818,695082.3865292147
1819,304666.6503797397
1820,802152.9169248119
1821,470097.2736286819
1822,621041.761102803
1823,270152.83318483084
1824,382657.0067591965
1825,479129.88138801605
1826,638903.0058117136
1827,526814.3453364521
1828,118809.80438720435
1829,199934.6232953444
1830,971092.5586378202
1831,166748.9682859853
1832,1053662.7914048582
1833,447658.3265278414
1834,768052.9005879164
1835,478471.7104678601
1836,1171121.579393439
1837,868137.2797293589
1838,462581.53900648654
1839,412611.541397281
1840,495415.34444055706
1841,400546.24119211733
1842,213303.25527209044
1843,422720.8281711489
1844,809980.6633479297
1845,332685.5713034272
1846,446407.0029902309
1847,712076.9032668844
1848,409688.27894525975
1849,300724.7381784022
1850,782491.4384930059
1851,578770.4480372444
1852,622207.6190501675
1853,13764.433102205396
1854,879026.010561578
1855,657067.7877888829
1856,532970.2491388842
1857,402237.28338027
1858,644672.135425955
1859,394315.202763699
1860,94152.83981939405
1861,240484.8273237124
1862,154041.90391385555
1863,671306.0280827507
1864,338761.1362320855
1865,370493.14584421366
1866,595475.3449391127
1867,443280.4262479991
1868,234984.9462505281
1869,482277.64588405937
1870,492522.9294380471
1871,564219.3013405949
1872,1284933.663103789
1873,363375.42197486013
1874,1326628.371617116
1875,353345.80660959333
1876,619655.4138480276
1877,1090615.3116352484
1878,405136.6534076333
1879,268007.7251479402
1880,260692.81699792296
1881,814271.0370490551
1882,300687.332419008
1883,1109743.6633313224
1884,391152.3419776112
1885,536987.2242533788
1886,134093.11482608318
1887,275233.1349639371
1888,189580.13112163544
1889,331314.8915482685
1890,936732.7716334835
1891,1073487.3362695724
1892,643692.5123957545
1893,677258.6737449542
1894,594593.7227126881
1895,343139.7415767461
1896,53815.88382131606
1897,754672.2374926433
1898,172530.34925995767
1899,755417.2322032675
1900,395768.9184292406
1901,931164.0221788213
1902,719824.6701322645
1903,400879.5371920839
1904,112726.60145269334
1905,382231.1108478755
1906,1290526.8037791103
1907,487593.27472543716
1908,827498.5134648904
1909,422166.81964062154
1910,802705.0494773239
1911,567160.1855765283
1912,601860.0934318528
1913,635375.7247080803
1914,419062.2693697214
1915,522337.80358663946
1916,374386.7555358261
1917,690841.8849406466
1918,459407.35079777986
1919,343767.5735180378
1920,161642.0228979215
1921,371787.8770181164
1922,778537.38262216
1923,1158000.8307329044
1924,970012.8162727281
1925,192368.19026367366
1926,555519.6123407707
1927,960125.1880078018
1928,791351.3417148441
1929,367451.38153039664
1930,980966.0698733255
1931,1070496.6702700704
1932,1903835.8130840138
1933,1089030.2389273793
1934,608895.3556738272
1935,565401.2920147926
1936,351262.8575283736
1937,507329.37272286415
1938,424510.02367699146
1939,602220.0659295022
1940,536424.9385260791
1941,650625.4058222622
1942,507204.1679512486
1943,1126678.2323118374
1944,432935.64765319973
1945,682466.6865415573
1946,600627.2264967263
1947,187283.76278021932
1948,642114.7457666248
1949,679623.3258737177
1950,639624.0784770325
1951,724594.6976649463
1952,518926.50522838533
1953,834617.5788367167
1954,299036.330738686
1955,432403.29972693324
1956,819162.2560524121
1957,984453.6866950989
1958,170355.16178969294
1959,765335.5971485302
1960,848646.4491017312
1961,482515.01316475123
1962,397640.94712685794
1963,373289.27308787405
1964,-21675.529028356075
1965,1269089.5114033446
1966,552398.9365457594
1967,291571.1068621576
1968,592585.0243908539
1969,450718.6074058041
1970,439076.4534936547
1971,155122.18667325377
1972,212168.47391136736
1973,262992.338617526
1974,772664.0669835806
1975,682238.7520467862
1976,364762.0404968411
1977,236070.95269079506
1978,444397.83370728046
1979,314759.05515779555
1980,531208.5870312229
1981,413535.67200651765
1982,1130795.6483595893
1983,928550.1345931664
